Sale_ID,Timestamp,Buyer_ID,Seller_ID,Warehouse_ID,Part_ID,Quantity_Sold,Quantity_Returned,Unit_Price_USD
SALE-05038,2025-10-04 17:00:47,CUST-113,Chennai South Hub,WH-South-FL,FIL-4005,6,0,59.44
SALE-05039,2025-10-24 18:07:10,CUST-125,Bengaluru Technology Hub,WH-Pacific-WA,HYD-1003,4,0,85.21
SALE-05040,2026-04-30 19:38:04,CUST-112,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1004,2,0,185.71
SALE-05041,2026-04-14 19:49:10,CUST-149,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4001,5,0,56.73
SALE-05042,2025-09-09 19:19:58,CUST-122,Delhi North Hub,WH-North-IL,ELE-2004,3,0,389.41
SALE-05043,2025-09-10 19:24:42,CUST-113,Chennai South Hub,WH-South-FL,HYD-1001,4,0,448.79
SALE-05044,2025-09-27 19:27:29,CUST-147,Ahmedabad Southwest Hub,WH-Southwest-AZ,FIL-4005,5,0,58.54
SALE-05045,2026-05-27 20:20:08,CUST-146,Kolkata East Hub,WH-East-NC,ELE-2001,2,0,686.64
SALE-05046,2025-10-22 20:43:15,CUST-150,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4005,4,0,59.17
SALE-05047,2026-03-09 19:13:58,CUST-128,Delhi North Hub,WH-North-IL,FAS-3002,8,0,18.95
SALE-05048,2026-01-12 18:23:07,CUST-131,Guwahati Northeast Hub,WH-Northeast-NY,HYD-1001,4,0,463.88
SALE-05049,2025-12-04 19:39:23,CUST-141,Bengaluru Technology Hub,WH-Pacific-WA,FAS-3004,14,0,37.25
SALE-05050,2025-09-27 18:18:35,CUST-132,Coimbatore South Central Hub,WH-SouthCentral-OK,FAS-3002,2,0,17.35
SALE-05051,2026-05-31 17:39:50,CUST-116,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FAS-3004,9,0,33.19
SALE-05052,2026-03-09 19:37:03,CUST-148,Coimbatore South Central Hub,WH-SouthCentral-OK,FAS-3002,4,0,19.39
SALE-05053,2026-02-16 18:32:03,CUST-141,Bengaluru Technology Hub,WH-Pacific-WA,FAS-3003,6,0,20.92
SALE-05054,2025-09-19 18:12:36,CUST-129,Delhi North Hub,WH-North-IL,ELE-2002,3,0,133.02
SALE-05055,2025-11-09 20:19:01,CUST-144,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1004,3,0,170.6
SALE-05056,2025-10-13 19:45:42,CUST-149,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1005,3,0,141.76
SALE-05057,2025-12-08 18:56:29,CUST-159,Indore Central-West Hub,WH-Rockies-UT,HYD-1005,4,0,141.56
SALE-05058,2026-02-22 19:48:40,CUST-137,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FIL-4002,4,0,32.44
SALE-05059,2026-02-19 20:52:39,CUST-124,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1004,6,0,183.52
SALE-05060,2025-09-24 19:23:57,CUST-138,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4001,3,0,52.3
SALE-05061,2026-06-10 20:37:03,CUST-125,Delhi North Hub,WH-North-IL,ELE-2001,3,0,718.66
SALE-05062,2025-12-07 20:03:06,CUST-104,Mumbai West Hub,WH-West-CA,HYD-1004,5,0,187.99
SALE-05063,2025-09-27 17:01:39,CUST-160,Bengaluru Technology Hub,WH-Pacific-WA,HYD-1002,2,2,334.04
SALE-05064,2025-10-22 18:44:56,CUST-155,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2005,1,0,200.48
SALE-05065,2026-02-22 20:46:39,CUST-122,Jaipur Regional Hub,WH-Mountain-CO,FIL-4002,9,0,30.73
SALE-05066,2025-09-01 20:31:04,CUST-130,Jaipur Regional Hub,WH-Mountain-CO,FAS-3001,6,0,25.05
SALE-05067,2025-10-13 17:44:59,CUST-143,Chennai South Hub,WH-South-FL,FAS-3004,7,0,37.78
SALE-05068,2026-03-09 18:50:10,CUST-102,Indore Central-West Hub,WH-Rockies-UT,HYD-1004,4,0,178.14
SALE-05069,2025-10-17 18:43:21,CUST-134,Nagpur Central Hub,WH-GreatLakes-MI,ELE-2004,1,0,379.12
SALE-05070,2025-10-19 18:13:22,CUST-131,Guwahati Northeast Hub,WH-Northeast-NY,HYD-1005,6,0,135.69
SALE-05071,2026-01-23 17:57:50,CUST-128,Delhi North Hub,WH-North-IL,FIL-4005,6,0,62.8
SALE-05072,2026-04-20 18:25:12,CUST-132,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4002,5,0,33.07
SALE-05073,2026-05-25 19:09:38,CUST-117,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1004,7,0,174.9
SALE-05074,2026-03-27 20:50:14,CUST-115,Kolkata East Hub,WH-East-NC,FAS-3001,5,0,25.98
SALE-05075,2026-07-08 18:06:36,CUST-112,Pune Midwest Hub,WH-Midwest-OH,HYD-1005,1,0,131.73
SALE-05076,2026-06-12 19:54:35,CUST-140,Mumbai West Hub,WH-West-CA,FAS-3003,10,0,22.91
SALE-05077,2025-10-04 19:11:26,CUST-116,Nagpur Central Hub,WH-GreatLakes-MI,HYD-1004,5,0,182.92
SALE-05078,2025-09-03 19:57:19,CUST-134,Indore Central-West Hub,WH-Rockies-UT,FIL-4004,5,0,46.15
SALE-05079,2025-09-09 17:17:39,CUST-141,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4005,8,0,60.84
SALE-05080,2025-11-06 18:52:11,CUST-130,Delhi North Hub,WH-North-IL,ELE-2004,4,0,397.34
SALE-05081,2025-11-18 18:26:15,CUST-123,Mumbai West Hub,WH-West-CA,FAS-3005,15,0,31.23
SALE-05082,2026-06-10 19:51:15,CUST-130,Hyderabad Central Hub,WH-Central-TX,FAS-3004,9,0,35.96
SALE-05083,2025-09-17 20:15:30,CUST-140,Hyderabad Central Hub,WH-Central-TX,FIL-4004,6,0,49.63
SALE-05084,2025-09-08 19:08:27,CUST-149,Delhi North Hub,WH-North-IL,ELE-2002,5,0,119.16
SALE-05085,2026-03-03 20:24:17,CUST-123,Guwahati Northeast Hub,WH-Northeast-NY,FAS-3002,10,0,17.08
SALE-05086,2026-07-13 17:59:07,CUST-103,Ahmedabad Southwest Hub,WH-Southwest-AZ,FAS-3001,14,0,26.85
SALE-05087,2026-02-24 19:45:10,CUST-147,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4005,9,0,60.12
SALE-05088,2026-05-19 17:23:42,CUST-101,Delhi North Hub,WH-North-IL,FAS-3003,8,0,23.63
SALE-05089,2026-02-12 17:16:46,CUST-101,Delhi North Hub,WH-North-IL,FAS-3002,9,0,17.26
SALE-05090,2026-02-17 17:01:04,CUST-141,Delhi North Hub,WH-North-IL,ELE-2004,1,0,383.07
SALE-05091,2026-01-27 18:21:33,CUST-150,Delhi North Hub,WH-North-IL,ELE-2004,3,0,419.47
SALE-05092,2025-11-19 19:10:11,CUST-150,Lucknow Mid-India Hub,WH-MidAtlantic-VA,FAS-3003,11,6,22.71
SALE-05093,2025-09-29 17:15:40,CUST-158,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1005,4,0,148.15
SALE-05094,2026-03-07 17:05:30,CUST-119,Chennai South Hub,WH-South-FL,FAS-3005,8,0,31.92
SALE-05095,2026-05-20 19:48:44,CUST-152,Chennai South Hub,WH-South-FL,FAS-3002,11,4,17.39
SALE-05096,2026-02-09 17:01:51,CUST-107,Hyderabad Central Hub,WH-Central-TX,FAS-3005,13,0,29.47
SALE-05097,2026-04-30 18:06:39,CUST-109,Jaipur Regional Hub,WH-Mountain-CO,ELE-2002,1,0,127.24
SALE-05098,2026-05-28 17:34:46,CUST-137,Hyderabad Central Hub,WH-Central-TX,FIL-4002,10,0,33.67
SALE-05099,2025-09-06 17:51:30,CUST-128,Kolkata East Hub,WH-East-NC,ELE-2004,3,0,386.45
SALE-05100,2026-06-05 18:50:09,CUST-117,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2001,1,0,692.73
SALE-05101,2026-03-10 18:20:51,CUST-115,Chennai South Hub,WH-South-FL,HYD-1004,1,0,180.98
SALE-05102,2025-12-08 19:45:37,CUST-153,Kolkata East Hub,WH-East-NC,HYD-1003,3,0,89.12
SALE-05103,2026-05-11 18:42:58,CUST-107,Ahmedabad Southwest Hub,WH-Southwest-AZ,HYD-1003,5,0,85.84
SALE-05104,2026-03-26 20:28:14,CUST-111,Bhubaneswar Southeast Hub,WH-Southeast-GA,FIL-4005,4,0,61.76
SALE-05105,2026-07-07 17:52:04,CUST-112,Indore Central-West Hub,WH-Rockies-UT,FAS-3001,5,0,25.29
SALE-05106,2025-09-06 19:29:21,CUST-156,Bhubaneswar Southeast Hub,WH-Southeast-GA,FAS-3001,5,0,25.96
SALE-05107,2026-02-06 18:15:30,CUST-109,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1002,2,0,304.84
SALE-05108,2026-01-05 17:25:23,CUST-109,Guwahati Northeast Hub,WH-Northeast-NY,HYD-1001,1,0,460.25
SALE-05109,2026-03-18 18:11:51,CUST-140,Delhi North Hub,WH-North-IL,HYD-1001,1,0,430.05
SALE-05110,2025-10-20 18:05:39,CUST-135,Pune Midwest Hub,WH-Midwest-OH,ELE-2004,1,0,395.59
SALE-05111,2025-10-11 20:51:41,CUST-119,Mumbai West Hub,WH-West-CA,FIL-4004,9,0,47.38
SALE-05112,2025-12-31 19:18:35,CUST-128,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4004,6,0,51.63
SALE-05113,2026-05-21 17:08:54,CUST-159,Bhubaneswar Southeast Hub,WH-Southeast-GA,FAS-3002,12,0,17.62
SALE-05114,2026-04-15 17:43:51,CUST-115,Mumbai West Hub,WH-West-CA,ELE-2005,3,0,216.38
SALE-05115,2026-03-05 19:51:44,CUST-121,Bengaluru Technology Hub,WH-Pacific-WA,HYD-1003,4,0,90.71
SALE-05116,2026-05-08 18:35:18,CUST-113,Bhubaneswar Southeast Hub,WH-Southeast-GA,ELE-2005,2,0,202.83
SALE-05117,2025-11-21 17:19:55,CUST-115,Guwahati Northeast Hub,WH-Northeast-NY,FAS-3002,11,0,18.17
SALE-05118,2026-04-19 17:00:04,CUST-152,Hyderabad Central Hub,WH-Central-TX,HYD-1004,7,0,182.05
SALE-05119,2026-03-16 20:18:27,CUST-157,Mumbai West Hub,WH-West-CA,HYD-1002,3,0,339.35
SALE-05120,2026-03-15 19:17:52,CUST-114,Bengaluru Technology Hub,WH-Pacific-WA,HYD-1005,5,0,148.54
SALE-05121,2026-07-14 17:34:32,CUST-114,Mumbai West Hub,WH-West-CA,HYD-1003,1,0,82.9
SALE-05122,2026-06-04 18:34:35,CUST-121,Mumbai West Hub,WH-West-CA,ELE-2003,2,0,73.51
SALE-05123,2026-02-04 18:50:54,CUST-101,Kolkata East Hub,WH-East-NC,FAS-3005,6,0,31.61
SALE-05124,2026-07-11 17:00:59,CUST-146,Nagpur Central Hub,WH-GreatLakes-MI,ELE-2003,1,0,71.69
SALE-05125,2026-03-09 18:19:15,CUST-134,Hyderabad Central Hub,WH-Central-TX,FIL-4004,3,3,50.4
SALE-05126,2025-12-19 20:56:07,CUST-135,Bhubaneswar Southeast Hub,WH-Southeast-GA,FAS-3005,3,0,30.41
SALE-05127,2025-10-13 20:26:48,CUST-128,Coimbatore South Central Hub,WH-SouthCentral-OK,HYD-1002,1,0,332.75
SALE-05128,2026-01-25 19:44:53,CUST-110,Pune Midwest Hub,WH-Midwest-OH,ELE-2002,2,0,128.56
SALE-05129,2025-09-07 17:20:50,CUST-136,Indore Central-West Hub,WH-Rockies-UT,FAS-3005,5,0,29.05
SALE-05130,2026-04-15 19:54:39,CUST-113,Jaipur Regional Hub,WH-Mountain-CO,FIL-4002,10,0,31.69
SALE-05131,2025-09-19 20:04:49,CUST-107,Hyderabad Central Hub,WH-Central-TX,ELE-2005,3,0,219.05
SALE-05132,2026-01-25 18:08:14,CUST-153,Hyderabad Central Hub,WH-Central-TX,FIL-4004,9,0,48.46
SALE-05133,2026-04-25 17:06:33,CUST-117,Ahmedabad Southwest Hub,WH-Southwest-AZ,FIL-4003,7,0,43.59
SALE-05134,2026-01-29 17:16:34,CUST-118,Bhubaneswar Southeast Hub,WH-Southeast-GA,ELE-2004,1,0,379.82
SALE-05135,2025-12-06 18:51:22,CUST-146,Indore Central-West Hub,WH-Rockies-UT,ELE-2005,2,0,224.51
SALE-05136,2026-02-10 19:54:15,CUST-126,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2001,2,0,666.7
SALE-05137,2026-05-26 17:44:01,CUST-157,Coimbatore South Central Hub,WH-SouthCentral-OK,FAS-3003,15,0,23.49
SALE-05138,2026-06-27 18:53:53,CUST-111,Chennai South Hub,WH-South-FL,FAS-3004,7,0,36.38
SALE-05139,2026-05-22 18:03:51,CUST-147,Guwahati Northeast Hub,WH-Northeast-NY,FAS-3003,7,0,22.85
SALE-05140,2026-06-08 18:30:09,CUST-133,Delhi North Hub,WH-North-IL,ELE-2002,3,0,125.14
SALE-05141,2026-05-31 18:05:57,CUST-109,Hyderabad Central Hub,WH-Central-TX,ELE-2004,4,0,416.09
SALE-05142,2025-10-10 18:38:43,CUST-160,Guwahati Northeast Hub,WH-Northeast-NY,HYD-1002,1,0,340.11
SALE-05143,2025-12-18 19:06:33,CUST-156,Kolkata East Hub,WH-East-NC,ELE-2002,1,0,124.82
SALE-05144,2026-04-26 20:45:59,CUST-102,Mumbai West Hub,WH-West-CA,FAS-3005,7,0,28.94
SALE-05145,2026-01-26 19:55:35,CUST-108,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3002,6,0,18.35
SALE-05146,2026-05-19 20:11:34,CUST-129,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2004,1,0,376.34
SALE-05147,2026-06-30 19:25:14,CUST-158,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3002,10,0,19.06
SALE-05148,2026-06-23 18:38:26,CUST-140,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1005,2,0,133.44
SALE-05149,2026-05-07 17:23:43,CUST-112,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4002,6,0,30.97
SALE-05150,2026-05-20 19:10:09,CUST-144,Mumbai West Hub,WH-West-CA,FAS-3005,3,0,29.25
SALE-05151,2026-06-04 17:38:00,CUST-139,Pune Midwest Hub,WH-Midwest-OH,HYD-1002,3,0,345.36
SALE-05152,2025-12-28 17:12:27,CUST-109,Jaipur Regional Hub,WH-Mountain-CO,HYD-1004,2,0,181.59
SALE-05153,2025-09-09 17:51:10,CUST-121,Jaipur Regional Hub,WH-Mountain-CO,ELE-2001,5,0,690.21
SALE-05154,2026-06-16 19:55:30,CUST-125,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1001,3,0,460.98
SALE-05155,2026-04-19 20:52:22,CUST-159,Kolkata East Hub,WH-East-NC,ELE-2002,1,0,117.59
SALE-05156,2026-02-13 20:45:20,CUST-120,Mumbai West Hub,WH-West-CA,ELE-2001,3,0,700.74
SALE-05157,2026-04-06 19:30:54,CUST-138,Mumbai West Hub,WH-West-CA,HYD-1002,2,0,303.82
SALE-05158,2026-02-21 19:52:10,CUST-150,Bengaluru Technology Hub,WH-Pacific-WA,ELE-2002,3,1,128.35
SALE-05159,2025-10-13 19:01:02,CUST-129,Kolkata East Hub,WH-East-NC,FAS-3002,9,0,17.08
SALE-05160,2026-06-03 19:34:53,CUST-106,Jaipur Regional Hub,WH-Mountain-CO,ELE-2002,1,0,124.87
SALE-05161,2026-04-19 17:50:59,CUST-144,Coimbatore South Central Hub,WH-SouthCentral-OK,HYD-1003,3,0,86.63
SALE-05162,2025-09-06 18:29:42,CUST-141,Jaipur Regional Hub,WH-Mountain-CO,ELE-2002,2,0,130.17
SALE-05163,2025-11-12 20:18:35,CUST-111,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4003,7,0,40.66
SALE-05164,2026-05-28 19:08:33,CUST-115,Lucknow Mid-India Hub,WH-MidAtlantic-VA,ELE-2005,3,0,210.09
SALE-05165,2025-12-09 19:38:32,CUST-151,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4001,9,4,52.76
SALE-05166,2025-11-07 20:44:40,CUST-150,Hyderabad Central Hub,WH-Central-TX,FIL-4002,4,0,30.42
SALE-05167,2025-11-07 20:57:13,CUST-148,Coimbatore South Central Hub,WH-SouthCentral-OK,ELE-2004,4,0,387.21
SALE-05168,2026-01-17 20:09:15,CUST-117,Nagpur Central Hub,WH-GreatLakes-MI,HYD-1005,2,0,142.3
SALE-05169,2026-05-17 19:48:01,CUST-129,Delhi North Hub,WH-North-IL,FAS-3005,12,0,28.49
SALE-05170,2025-10-20 19:46:24,CUST-119,Ahmedabad Southwest Hub,WH-Southwest-AZ,FAS-3005,13,0,30.62
SALE-05171,2025-12-12 20:46:36,CUST-130,Mumbai West Hub,WH-West-CA,ELE-2001,2,0,694.72
SALE-05172,2026-06-24 19:43:53,CUST-125,Jaipur Regional Hub,WH-Mountain-CO,FIL-4003,5,0,44.13
SALE-05173,2025-12-05 20:30:33,CUST-128,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1003,5,0,84.25
SALE-05174,2026-07-14 20:21:05,CUST-110,Hyderabad Central Hub,WH-Central-TX,FIL-4005,9,0,66.67
SALE-05175,2026-06-01 18:24:45,CUST-148,Indore Central-West Hub,WH-Rockies-UT,ELE-2004,1,0,379.79
SALE-05176,2026-02-24 19:04:54,CUST-125,Ahmedabad Southwest Hub,WH-Southwest-AZ,FIL-4001,5,0,53.46
SALE-05177,2026-04-09 19:59:25,CUST-116,Kolkata East Hub,WH-East-NC,FIL-4001,8,0,57.95
SALE-05178,2026-02-01 18:35:37,CUST-147,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4003,1,0,42.36
SALE-05179,2026-05-25 18:01:42,CUST-134,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2004,2,0,411.65
SALE-05180,2026-01-02 19:43:50,CUST-155,Hyderabad Central Hub,WH-Central-TX,HYD-1004,7,0,180.74
SALE-05181,2026-04-27 20:24:12,CUST-132,Hyderabad Central Hub,WH-Central-TX,ELE-2005,1,1,198.74
SALE-05182,2026-05-17 20:45:55,CUST-153,Bhubaneswar Southeast Hub,WH-Southeast-GA,FIL-4005,12,0,60.78
SALE-05183,2025-09-30 20:51:37,CUST-137,Delhi North Hub,WH-North-IL,ELE-2002,3,0,117.96
SALE-05184,2026-04-30 18:53:39,CUST-113,Jaipur Regional Hub,WH-Mountain-CO,FAS-3001,13,0,25.86
SALE-05185,2026-02-15 19:50:25,CUST-135,Hyderabad Central Hub,WH-Central-TX,FIL-4001,10,0,52.0
SALE-05186,2026-05-17 20:11:46,CUST-119,Pune Midwest Hub,WH-Midwest-OH,FIL-4005,6,0,64.13
SALE-05187,2026-07-23 18:25:32,CUST-103,Pune Midwest Hub,WH-Midwest-OH,HYD-1005,1,0,140.58
SALE-05188,2026-03-19 18:34:29,CUST-148,Nagpur Central Hub,WH-GreatLakes-MI,FIL-4001,8,0,53.01
SALE-05189,2026-02-23 17:06:52,CUST-110,Chennai South Hub,WH-South-FL,FIL-4005,8,0,66.69
SALE-05190,2026-04-09 17:10:32,CUST-108,Mumbai West Hub,WH-West-CA,FAS-3001,11,0,23.59
SALE-05191,2025-09-25 19:37:12,CUST-112,Delhi North Hub,WH-North-IL,ELE-2002,1,0,123.62
SALE-05192,2026-03-08 19:30:56,CUST-123,Kolkata East Hub,WH-East-NC,HYD-1002,3,0,318.64
SALE-05193,2025-11-29 17:52:31,CUST-101,Jaipur Regional Hub,WH-Mountain-CO,HYD-1004,5,0,182.27
SALE-05194,2025-10-01 19:45:46,CUST-136,Jaipur Regional Hub,WH-Mountain-CO,FIL-4002,7,0,33.43
SALE-05195,2026-07-15 20:34:47,CUST-148,Jaipur Regional Hub,WH-Mountain-CO,FIL-4004,6,0,45.43
SALE-05196,2025-12-24 18:06:27,CUST-125,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4005,10,0,59.19
SALE-05197,2026-05-24 20:16:04,CUST-139,Mumbai West Hub,WH-West-CA,ELE-2005,4,0,223.61
SALE-05198,2026-03-28 18:11:52,CUST-138,Chennai South Hub,WH-South-FL,ELE-2002,1,0,133.85
SALE-05199,2026-02-19 18:30:12,CUST-132,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2001,1,0,682.51
SALE-05200,2025-09-14 18:28:36,CUST-125,Coimbatore South Central Hub,WH-SouthCentral-OK,ELE-2004,2,0,390.4
SALE-05201,2025-10-04 20:10:43,CUST-119,Kolkata East Hub,WH-East-NC,HYD-1003,7,0,84.71
SALE-05202,2026-03-21 20:41:21,CUST-109,Bhubaneswar Southeast Hub,WH-Southeast-GA,FIL-4005,9,0,59.82
SALE-05203,2026-04-20 17:04:21,CUST-138,Mumbai West Hub,WH-West-CA,FAS-3003,11,0,21.47
SALE-05204,2026-02-28 18:27:16,CUST-151,Hyderabad Central Hub,WH-Central-TX,FAS-3002,9,0,17.78
SALE-05205,2026-01-09 18:06:41,CUST-109,Hyderabad Central Hub,WH-Central-TX,FIL-4003,6,0,41.95
SALE-05206,2025-12-29 18:43:58,CUST-106,Bhubaneswar Southeast Hub,WH-Southeast-GA,HYD-1005,3,1,141.62
SALE-05207,2026-01-13 19:40:13,CUST-114,Coimbatore South Central Hub,WH-SouthCentral-OK,FIL-4001,3,0,59.02
SALE-05208,2025-12-12 17:49:14,CUST-146,Hyderabad Central Hub,WH-Central-TX,HYD-1003,3,0,89.42
SALE-05209,2026-02-15 18:31:53,CUST-139,Mumbai West Hub,WH-West-CA,FAS-3004,5,0,37.5
SALE-05210,2026-06-16 19:46:30,CUST-101,Guwahati Northeast Hub,WH-Northeast-NY,FAS-3005,4,3,30.17
SALE-05211,2026-06-15 20:24:52,CUST-116,Mumbai West Hub,WH-West-CA,HYD-1003,5,0,87.41
SALE-05212,2025-09-07 19:03:04,CUST-142,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2003,3,0,75.8
SALE-05213,2025-11-06 19:22:28,CUST-136,Mumbai West Hub,WH-West-CA,ELE-2002,2,0,119.35
SALE-05214,2025-12-19 20:28:05,CUST-148,Indore Central-West Hub,WH-Rockies-UT,FAS-3001,5,0,25.77
SALE-05215,2026-04-16 19:25:34,CUST-128,Kolkata East Hub,WH-East-NC,HYD-1002,3,0,310.12
SALE-05216,2026-05-03 20:30:54,CUST-156,Pune Midwest Hub,WH-Midwest-OH,FAS-3002,9,0,19.36
SALE-05217,2026-03-27 17:23:48,CUST-122,Bhubaneswar Southeast Hub,WH-Southeast-GA,FIL-4004,5,0,51.83
SALE-05218,2026-04-19 20:34:16,CUST-160,Chennai South Hub,WH-South-FL,HYD-1003,6,0,90.7
SALE-05219,2026-06-05 17:57:21,CUST-153,Hyderabad Central Hub,WH-Central-TX,HYD-1004,2,0,187.97
SALE-05220,2025-12-07 18:01:17,CUST-117,Delhi North Hub,WH-North-IL,FIL-4003,8,0,40.75
SALE-05221,2025-09-30 18:51:48,CUST-110,Pune Midwest Hub,WH-Midwest-OH,FIL-4002,2,0,32.12
SALE-05222,2026-01-20 19:06:10,CUST-132,Ahmedabad Southwest Hub,WH-Southwest-AZ,FAS-3003,7,0,21.83
SALE-05223,2026-03-22 17:11:05,CUST-118,Delhi North Hub,WH-North-IL,FIL-4004,5,0,45.82
SALE-05224,2026-05-19 18:56:41,CUST-105,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2001,2,0,734.26
SALE-05225,2026-04-27 19:21:01,CUST-146,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2005,1,0,209.72
SALE-05226,2025-11-17 17:10:36,CUST-151,Ahmedabad Southwest Hub,WH-Southwest-AZ,FIL-4001,5,0,54.81
SALE-05227,2026-05-02 20:27:04,CUST-107,Nagpur Central Hub,WH-GreatLakes-MI,ELE-2003,1,0,80.32
SALE-05228,2026-02-23 19:06:12,CUST-140,Bengaluru Technology Hub,WH-Pacific-WA,HYD-1001,2,0,462.37
SALE-05229,2025-09-01 19:17:29,CUST-138,Guwahati Northeast Hub,WH-Northeast-NY,ELE-2002,1,0,131.68
SALE-05230,2025-11-07 17:38:26,CUST-146,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1002,1,0,312.34
SALE-05231,2025-12-08 20:24:03,CUST-118,Indore Central-West Hub,WH-Rockies-UT,ELE-2003,1,0,76.94
SALE-05232,2026-04-10 19:56:44,CUST-104,Delhi North Hub,WH-North-IL,HYD-1002,4,0,305.29
SALE-05233,2026-02-16 20:15:16,CUST-108,Ahmedabad Southwest Hub,WH-Southwest-AZ,FIL-4002,4,0,33.07
SALE-05234,2026-02-17 19:59:30,CUST-135,Chennai South Hub,WH-South-FL,HYD-1005,3,0,131.62
SALE-05235,2026-01-29 18:11:43,CUST-125,Chennai South Hub,WH-South-FL,ELE-2003,2,0,75.38
SALE-05236,2025-10-27 18:59:16,CUST-123,Hyderabad Central Hub,WH-Central-TX,FIL-4005,6,0,60.93
SALE-05237,2025-10-17 17:34:15,CUST-158,Pune Midwest Hub,WH-Midwest-OH,HYD-1001,3,0,458.17
SALE-05238,2026-02-20 19:31:04,CUST-124,Chennai South Hub,WH-South-FL,HYD-1004,5,0,177.52
SALE-05239,2026-07-13 17:32:39,CUST-143,Jaipur Regional Hub,WH-Mountain-CO,FIL-4002,9,0,31.92
SALE-05240,2026-07-03 17:00:58,CUST-112,Ahmedabad Southwest Hub,WH-Southwest-AZ,ELE-2004,1,0,396.5
SALE-05241,2026-06-15 18:03:14,CUST-134,Bengaluru Technology Hub,WH-Pacific-WA,FIL-4005,11,0,63.41
SALE-05242,2025-11-19 17:42:13,CUST-158,Chennai South Hub,WH-South-FL,HYD-1004,3,0,183.72
SALE-05243,2025-09-04 20:17:21,CUST-126,Nagpur Central Hub,WH-GreatLakes-MI,FAS-3005,6,0,32.17
SALE-05244,2025-12-08 17:57:14,CUST-141,Lucknow Mid-India Hub,WH-MidAtlantic-VA,HYD-1001,5,0,470.82
SALE-05245,2025-12-26 17:11:08,CUST-142,Hyderabad Central Hub,WH-Central-TX,ELE-2005,3,1,217.87
SALE-05246,2026-01-24 17:33:51,CUST-122,Pune Midwest Hub,WH-Midwest-OH,FAS-3002,14,0,18.27
SALE-05247,2025-10-23 20:11:54,CUST-102,Hyderabad Central Hub,WH-Central-TX,FIL-4002,6,0,32.27
SALE-05248,2026-07-26 17:04:23,CUST-110,Jaipur Regional Hub,WH-Mountain-CO,FAS-3002,4,0,18.99
SALE-05249,2025-10-27 17:51:23,CUST-121,Delhi North Hub,WH-North-IL,HYD-1004,3,0,181.74
SALE-05250,2026-04-02 20:34:17,CUST-121,Lucknow Mid-India Hub,WH-MidAtlantic-VA,ELE-2001,2,0,703.42
SALE-05251,2026-04-15 20:24:00,CUST-109,Guwahati Northeast Hub,WH-Northeast-NY,FIL-4003,7,0,42.36
SALE-05252,2026-01-19 18:23:00,CUST-149,Pune Midwest Hub,WH-Midwest-OH,FIL-4005,2,0,63.47
SALE-05253,2025-09-30 20:25:11,CUST-113,Guwahati Northeast Hub,WH-Northeast-NY,FIL-4001,6,0,53.1
SALE-05254,2025-09-11 19:54:29,CUST-160,Delhi North Hub,WH-North-IL,FAS-3001,6,0,23.53
SALE-05255,2026-03-28 20:00:15,CUST-102,Nagpur Central Hub,WH-GreatLakes-MI,ELE-2003,3,0,75.86
SALE-05256,2026-02-20 17:41:16,CUST-107,Jaipur Regional Hub,WH-Mountain-CO,ELE-2001,3,0,644.44
SALE-05257,2026-06-29 19:02:45,CUST-110,Chennai South Hub,WH-South-FL,ELE-2003,3,0,75.92
